"suburb","dwelling_type","bedrooms","month_year","rent","data_updated"
"Alderley","House","3",2022-06-01,620,2024-05-20 19:12:51.569556
"Alderley","House","3",2022-09-01,625,2024-05-20 19:12:51.569556
"Alderley","House","3",2022-12-01,600,2024-05-20 19:12:51.569556
"Alderley","House","3",2023-03-01,580,2024-05-20 19:12:51.569556
"Alderley","House","3",2023-06-01,690,2024-05-20 19:12:51.569556
"Alderley","House","3",2023-09-01,650,2024-05-20 19:12:51.569556
"Alderley","House","3",2023-12-01,700,2024-05-20 19:12:51.569556
"Alderley","House","3",2024-03-01,700,2024-05-20 19:12:51.569556
"Alderley","House","4",2018-03-01,550,2024-05-20 19:12:51.569556
"Alderley","House","4",2019-12-01,650,2024-05-20 19:12:51.569556
"Alderley","House","4",2021-03-01,660,2024-05-20 19:12:51.569556
"Alderley","House","4",2021-06-01,700,2024-05-20 19:12:51.569556
"Alderley","House","4",2022-03-01,725,2024-05-20 19:12:51.569556
"Alderley","House","4",2023-03-01,825,2024-05-20 19:12:51.569556
"Alderley","Townhouse","2",2018-12-01,410,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2018-03-01,520,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2019-03-01,500,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2019-09-01,530,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2019-12-01,500,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2020-03-01,545,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2020-09-01,485,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2021-03-01,625,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2021-06-01,470,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2021-09-01,580,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2021-12-01,500,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2022-03-01,550,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2022-12-01,620,2024-05-20 19:12:51.569556
"Alderley","Townhouse","3",2023-06-01,650,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2017-09-01,380,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2017-12-01,400,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2018-03-01,399,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2018-06-01,400,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2018-09-01,370,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2018-12-01,390,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2019-03-01,400,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2019-06-01,380,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2019-09-01,410,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2019-12-01,400,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2020-03-01,410,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2020-06-01,395,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2020-09-01,400,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2020-12-01,395,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2021-03-01,425,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2021-06-01,420,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2021-09-01,405,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2021-12-01,450,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2022-03-01,450,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2022-06-01,480,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2022-09-01,500,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2022-12-01,550,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2023-03-01,500,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2023-06-01,525,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2023-09-01,500,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2023-12-01,600,2024-05-20 19:12:51.569556
"Alderley","All Dwellings","",2024-03-01,540,2024-05-20 19:12:51.569556
"Algester","Flat","2",2018-06-01,290,2024-05-20 19:12:51.569556
"Algester","House","3",2017-09-01,375,2024-05-20 19:12:51.569556
"Algester","House","3",2017-12-01,390,2024-05-20 19:12:51.569556
"Algester","House","3",2018-03-01,380,2024-05-20 19:12:51.569556
"Algester","House","3",2018-06-01,390,2024-05-20 19:12:51.569556
"Algester","House","3",2018-09-01,385,2024-05-20 19:12:51.569556
"Algester","House","3",2018-12-01,390,2024-05-20 19:12:51.569556
"Algester","House","3",2019-03-01,400,2024-05-20 19:12:51.569556
"Algester","House","3",2019-06-01,390,2024-05-20 19:12:51.569556
"Algester","House","3",2019-09-01,390,2024-05-20 19:12:51.569556
"Algester","House","3",2019-12-01,410,2024-05-20 19:12:51.569556
"Algester","House","3",2020-03-01,400,2024-05-20 19:12:51.569556
"Algester","House","3",2020-06-01,400,2024-05-20 19:12:51.569556
"Algester","House","3",2020-09-01,400,2024-05-20 19:12:51.569556
"Algester","House","3",2020-12-01,395,2024-05-20 19:12:51.569556
"Algester","House","3",2021-03-01,400,2024-05-20 19:12:51.569556
"Algester","House","3",2021-06-01,415,2024-05-20 19:12:51.569556
"Algester","House","3",2021-09-01,420,2024-05-20 19:12:51.569556
"Algester","House","3",2021-12-01,430,2024-05-20 19:12:51.569556
"Algester","House","3",2022-06-01,470,2024-05-20 19:12:51.569556
"Algester","House","3",2022-09-01,480,2024-05-20 19:12:51.569556
"Algester","House","3",2022-12-01,520,2024-05-20 19:12:51.569556
"Algester","House","3",2023-03-01,500,2024-05-20 19:12:51.569556
"Algester","House","3",2023-06-01,530,2024-05-20 19:12:51.569556
"Algester","House","3",2023-09-01,540,2024-05-20 19:12:51.569556
"Algester","House","3",2023-12-01,550,2024-05-20 19:12:51.569556
"Algester","House","3",2024-03-01,590,2024-05-20 19:12:51.569556
"Algester","House","4",2017-09-01,440,2024-05-20 19:12:51.569556
"Algester","House","4",2017-12-01,435,2024-05-20 19:12:51.569556
"Algester","House","4",2018-03-01,430,2024-05-20 19:12:51.569556
"Algester","House","4",2018-06-01,450,2024-05-20 19:12:51.569556
"Algester","House","4",2018-09-01,435,2024-05-20 19:12:51.569556
"Algester","House","4",2018-12-01,470,2024-05-20 19:12:51.569556
"Algester","House","4",2019-03-01,450,2024-05-20 19:12:51.569556
"Algester","House","4",2019-06-01,460,2024-05-20 19:12:51.569556
"Algester","House","4",2019-09-01,435,2024-05-20 19:12:51.569556
"Algester","House","4",2019-12-01,450,2024-05-20 19:12:51.569556
"Algester","House","4",2020-03-01,450,2024-05-20 19:12:51.569556
"Algester","House","4",2020-06-01,440,2024-05-20 19:12:51.569556
"Algester","House","4",2020-09-01,450,2024-05-20 19:12:51.569556
"Algester","House","4",2020-12-01,470,2024-05-20 19:12:51.569556
"Algester","House","4",2021-03-01,470,2024-05-20 19:12:51.569556
"Algester","House","4",2021-06-01,500,2024-05-20 19:12:51.569556
"Algester","House","4",2021-09-01,510,2024-05-20 19:12:51.569556
"Algester","House","4",2021-12-01,495,2024-05-20 19:12:51.569556
"Algester","House","4",2022-03-01,520,2024-05-20 19:12:51.569556
"Algester","House","4",2022-06-01,550,2024-05-20 19:12:51.569556
"Algester","House","4",2022-09-01,595,2024-05-20 19:12:51.569556
"Algester","House","4",2022-12-01,595,2024-05-20 19:12:51.569556
"Algester","House","4",2023-03-01,640,2024-05-20 19:12:51.569556
"Algester","House","4",2023-06-01,630,2024-05-20 19:12:51.569556
"Algester","House","4",2023-09-01,660,2024-05-20 19:12:51.569556
"Algester","House","4",2023-12-01,650,2024-05-20 19:12:51.569556
"Algester","House","4",2024-03-01,660,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2017-09-01,390,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2017-12-01,395,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2018-03-01,390,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2018-06-01,370,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2018-09-01,375,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2018-12-01,385,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2019-03-01,380,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2019-06-01,385,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2019-09-01,370,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2019-12-01,380,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2020-03-01,385,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2020-06-01,390,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2020-09-01,390,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2020-12-01,380,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2021-03-01,385,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2021-06-01,390,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2021-09-01,395,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2021-12-01,395,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2022-03-01,415,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2022-06-01,425,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2022-09-01,465,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2022-12-01,480,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2023-03-01,500,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2023-06-01,500,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2023-09-01,550,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2023-12-01,550,2024-05-20 19:12:51.569556
"Algester","Townhouse","3",2024-03-01,550,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2017-09-01,390,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2017-12-01,395,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2018-03-01,390,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2018-06-01,385,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2018-09-01,400,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2018-12-01,395,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2019-03-01,395,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2019-06-01,390,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2019-09-01,385,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2019-12-01,395,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2020-03-01,390,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2020-06-01,400,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2020-09-01,425,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2020-12-01,395,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2021-03-01,395,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2021-06-01,410,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2021-09-01,450,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2021-12-01,440,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2022-03-01,440,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2022-06-01,470,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2022-09-01,490,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2022-12-01,530,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2023-03-01,510,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2023-06-01,550,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2023-09-01,550,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2023-12-01,570,2024-05-20 19:12:51.569556
"Algester","All Dwellings","",2024-03-01,590,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2017-09-01,275,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2017-12-01,275,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2018-03-01,280,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2018-06-01,270,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2018-09-01,280,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2018-12-01,275,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2019-03-01,285,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2019-06-01,285,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2019-09-01,270,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2019-12-01,290,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2020-03-01,295,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2020-06-01,280,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2020-09-01,260,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2020-12-01,290,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2021-03-01,290,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2021-06-01,291,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2021-09-01,300,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2021-12-01,300,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2022-03-01,320,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2022-06-01,310,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2022-09-01,335,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2022-12-01,350,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2023-03-01,360,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2023-06-01,350,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2023-09-01,360,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2023-12-01,400,2024-05-20 19:12:51.569556
"Annerley","Flat","1",2024-03-01,410,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2017-09-01,340,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2017-12-01,330,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2018-03-01,345,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2018-06-01,320,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2018-09-01,365,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2018-12-01,336,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2019-03-01,350,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2019-06-01,350,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2019-09-01,350,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2019-12-01,340,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2020-03-01,350,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2020-06-01,335,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2020-09-01,330,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2020-12-01,360,2024-05-20 19:12:51.569556
"Annerley","Flat","2",2021-03-01,340,2024-05-20 19:12:51.569556
